sExpr,Sharpe,Ret,TO,Margin,DD,DD_Len,MRate,AdjTO,LSharpe,SSharpe,LRet,SRet,LMrate,SMrate,LSB,totalSortPnlRatio,sectorSortPnlRatio,groupSortPnlRatio,groupTopPnlRatio
"SST_TM40Test1_181_16861::sign(sub(ts_norm(x1,300),ts_norm(x1,555)));1 TCFBaseClean 7::ma_1 300::ema1_1 1::no_neu::general_nor::20120702::20190701",0.0814872831106186,0.332964986562729,1.10315990447998,1.7733747959137,0.0370238423347473,296,0.517322242259979,2.13244247436523,0.0406340286135674,0.0359526239335537,0.181200414896011,0.151764541864395,0.167911797761917,0.156914085149765,0.0109977126121521,1.5113285779953,3.43042087554932,12.1794471740723,0.2636638879776
"SST_TM40Test1_181_11951::power_(ts_norm(div(ts_detrend(x2,3),abs(x1)),1110),0.5);2 TCFBaseClean 6 TCFBaseClean 1::ma_1 120::ema1_1 0.01::no_neu::general_nor::20120405::20190401",0.0903545692563057,0.514160752296448,1.45420622825623,2.07858896255493,0.0527748167514801,351,0.517863750457764,2.80808639526367,0.0537408106029034,0.0474702306091785,0.262707144021988,0.251453757286072,0.158714085817337,0.170081436634064,-0.0113673508167267,1.47245907783508,3.04238152503967,8.75284004211426,0.142475619912148
"SST_TM40Test1_181_47045::power_(mul(ts_sub_mean(div(ts_avg(ts_ret(x3,1),5),abs(ts_std(x2,555))),1665),ts_avg(x1,100)),0.5);3 TCFBidAskPrice 4 TCFBaseClean 4 TCFBaseClean 2::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20110104::20180102",0.104527525603771,0.792092561721802,2.0199818611145,2.30392813682556,0.104642152786255,220,0.516077876091003,3.91410279273987,0.056357204914093,0.078070655465126,0.34424239397049,0.447850555181503,0.150962963700294,0.148474827408791,0.0024881362915039,1.28812289237976,2.36327862739563,6.09568929672241,0.159961760044098
"SST_TM40Test1_181_14266::-mul(ts_avg(ts_ret(x1,1),300),abs(ts_corr(ts_avg(ts_ret(x1,1),300),x2,1110)));2 TCFBaseClean 7 TCFBaseClean 1::ma_1 300::ema1_1 0.01::no_neu::general_nor::20120702::20190701",0.0994837507605553,0.676236629486084,0.827856481075287,4.79936838150024,0.0799149870872498,364,0.493242561817169,1.67839622497559,0.0722801014780998,0.0419350937008858,0.463700592517853,0.212536185979843,0.169498860836029,0.131148114800453,0.0383507460355759,1.39017724990845,2.77807950973511,6.89850950241089,0.141174763441086
"SST_TM40Test1_181_39282::-sub(ts_norm(x2,300),ts_norm(x1,300));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.02700000322::no_neu::general_nor::20111010::20181008",0.139511331915855,0.945331513881683,2.61831426620483,2.12255072593689,0.0509863458573818,107,0.516486167907715,5.06947612762451,0.0805140063166618,0.089619368314743,0.449729979038239,0.495601415634155,0.159568428993225,0.159044846892357,0.0005235821008682,0.927534222602844,1.83613634109497,5.29851102828979,0.114035829901695
"SST_TM40Test1_181_14835::-sub(ts_norm(x2,555),ts_norm(x1,555));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 20::ema1_1 0.002430000483::no_neu::general_nor::20130104::20200102",0.175592601299286,1.08118510246277,3.63498306274414,1.74758422374725,0.0447517186403275,153,0.483882367610931,7.51212120056152,0.102590553462505,0.10978327691555,0.543705940246582,0.537479221820831,0.166260838508606,0.162129402160645,0.0041314363479614,0.803684949874878,1.61561632156372,4.64193248748779,0.167899295687675
"SST_TM40Test1_181_34070::ts_detrend(rsi(ts_avg(x1,5),ts_avg(x2,5)),9);2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.09000000715::no_neu::general_nor::20130104::20200102",0.142003834247589,1.14326190948486,3.4538459777832,1.94483697414398,0.056658148765564,118,0.51028311252594,6.76848936080933,0.096468411386013,0.0816473662853241,0.605464339256287,0.537797689437866,0.15818777680397,0.158991128206253,-0.0008033514022827,1.04479050636292,1.98692739009857,4.88329172134399,0.223030000925064
"SST_TM40Test1_181_21469::sign(rsi(ts_detrend(x1,1),ts_detrend(x2,1)));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20110104::20180102",0.158882826566696,1.01967787742615,3.45112252235413,1.7359733581543,0.0447462797164917,115,0.520089507102966,6.6356315612793,0.0848669335246086,0.0989355072379112,0.448277056217194,0.571401059627533,0.145912423729897,0.149812027812004,-0.0038996040821075,0.852125704288483,1.65536606311798,4.86883974075317,0.104378648102283
"SST_TM40Test1_181_20830::-rsi(ts_detrend(x2,10),ts_detrend(x1,10));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.01::no_neu::general_nor::20121008::20191008",0.0873702168464661,0.570788621902466,1.5817848443985,2.12015867233276,0.0556650161743164,355,0.510693550109863,3.09732675552368,0.046875212341547,0.0586942695081234,0.252096444368362,0.318692028522491,0.157466113567352,0.159741550683975,-0.0022754371166229,1.52455842494965,3.25252676010132,8.57246780395508,0.215409576892853
"SST_TM40Test1_181_30051::rsi(ts_sub_mean(x1,1110),ts_sub_mean(x2,1110));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20120104::20190102",0.118425995111465,0.714971542358398,2.56121635437012,1.64111185073853,0.0508503317832947,168,0.519847273826599,4.9268627166748,0.0686852037906647,0.0686284452676773,0.352120608091354,0.362850904464722,0.158026099205017,0.163950622081757,-0.0059245228767395,1.13912677764893,2.41621136665344,6.96272134780884,0.139894649386406
